基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
长安裕腾混合A,005588,2.22亿元（2019-12-31）,0.53%,1.67%,3.00%,8.11%,--,1.54%,杜振业,191天,3.25%,1年又319天
万家瑞舜灵活配置混合C,005318,0.41亿元（2019-12-31）,2.28%,3.24%,3.54%,3.66%,--,5.79%,苏谋东,1年又7天,4.34%,6年又284天
万家瑞舜灵活配置混合A,005317,1.01亿元（2019-12-31）,2.30%,3.29%,3.65%,6.78%,--,9.17%,苏谋东,1年又7天,7.48%,6年又284天
兴业奕祥混合,002338,0.34亿元（2019-12-31）,0.44%,0.82%,0.94%,2.33%,8.07%,11.10%,徐莹,193天,1.03%,5年又361天
招商瑞庆混合C,007085,1.90亿元（2019-12-31）,0.81%,2.12%,3.57%,--,--,8.96%,王垠/余芽芳,1年又0天,8.96%,1年又175天/2年又329天
招商瑞庆混合A,002574,3.30亿元（2019-12-31）,0.87%,2.32%,3.98%,11.48%,32.01%,31.88%,王垠/余芽芳,1年又175天,16.69%,1年又175天/2年又329天
招商瑞文混合C,007726,1.97亿元（2019-12-31）,1.36%,2.71%,--,--,--,3.80%,王垠/余芽芳,178天,3.80%,1年又175天/2年又329天
招商瑞文混合A,007725,21.50亿元（2019-12-31）,1.39%,2.79%,--,--,--,3.95%,王垠/余芽芳,178天,3.95%,1年又175天/2年又329天
富荣福鑫混合C,004795,0.16亿元（2019-12-31）,0.07%,12.87%,12.41%,12.90%,--,11.81%,邓宇翔,1年又102天,13.06%,1年又343天
富荣福鑫混合A,004794,0.00亿元（2019-12-31）,0.07%,12.90%,12.04%,12.58%,--,11.76%,邓宇翔,1年又102天,12.78%,1年又343天
广发聚丰混合,270005,57.92亿元（2019-12-31）,4.35%,22.72%,27.99%,39.83%,19.93%,565.42%,邱璟旻/苗宇/李琛,2年又34天,10.91%,3年又322天/5年又25天/12年又271天
华商回报1号混合,002596,0.80亿元（2019-12-31）,0.15%,0.33%,0.37%,0.77%,-10.62%,-10.80%,张永志,1年又178天,0.70%,9年又213天
前海开源润鑫混合C,005139,0.17亿元（2019-12-31）,10.15%,9.62%,3.05%,10.99%,--,49.17%,肖立强,269天,16.44%,1年又143天
前海开源润鑫混合A,005138,0.18亿元（2019-12-31）,10.16%,9.66%,3.10%,11.09%,--,49.80%,肖立强,269天,16.52%,1年又143天
广发招泰混合A,008420,3.72亿元（2020-03-05）,--,--,--,--,--,0.01%,王予柯,2天,0.01%,4年又286天
易方达恒盛3个月定开混合,007884,2.12亿元（2019-12-31）,1.29%,2.36%,2.88%,--,--,2.88%,纪玲云/胡剑,183天,2.88%,6年又176天/8年又9天
嘉合磐石C,001572,6.36亿元（2019-12-31）,0.61%,2.37%,2.43%,5.07%,20.63%,31.36%,骆海涛/于启明/季慧娟,2年又86天,17.39%,2年又86天/7年又23天/4年又244天
嘉合磐石A,001571,1.16亿元（2019-12-31）,0.65%,2.48%,2.79%,5.84%,20.51%,34.01%,骆海涛/于启明/季慧娟,2年又86天,18.70%,2年又86天/7年又23天/4年又244天
信诚至利混合C,003235,0.00亿元（2019-12-31）,-0.45%,0.25%,1.01%,10.15%,16.95%,16.37%,王颖,135天,0.54%,3年又20天
华安科创主题混合,501073,10.16亿元（2019-12-31）,1.34%,3.24%,3.65%,--,--,5.66%,谢昌旭/胡宜斌/李欣/郑如熙/贺涛,270天,5.66%,1年又128天/4年又103天/4年又243天/2年又248天/11年又314天
上投摩根中小盘混合,379010,5.94亿元（2019-12-31）,3.94%,26.97%,38.39%,53.53%,63.65%,207.71%,郭晨,5年又21天,63.56%,8年又321天
兴银丰盈灵活配置,001474,0.26亿元（2019-12-31）,7.85%,16.40%,18.35%,32.53%,44.94%,70.30%,孔晓语,199天,24.49%,1年又290天
中融产业升级混合,001701,0.35亿元（2019-12-31）,11.94%,35.05%,43.16%,49.91%,66.53%,62.20%,甘传琦,2年又241天,64.67%,2年又276天
招商瑞丰灵活配置混合发起式A,000314,0.17亿元（2019-12-31）,1.67%,3.04%,3.48%,5.97%,18.25%,69.69%,王刚,2年又223天,12.36%,2年又362天
金鹰民族新兴混合,001298,1.12亿元（2019-12-31）,1.99%,23.73%,21.94%,39.49%,38.42%,43.40%,陈立,116天,24.70%,6年又206天
大成景益平稳收益混合C,007514,0.00亿元（2019-12-31）,0.07%,-0.21%,-1.85%,--,--,-1.31%,黄万青/李富强,260天,-1.31%,7年又286天/3年又160天
招商瑞丰灵活配置混合发起式C,002017,9.70亿元（2019-12-31）,1.57%,2.89%,3.19%,5.40%,16.51%,19.97%,王刚,2年又223天,10.88%,2年又362天
博时鑫泽灵活配置混合A,003434,4.44亿元（2019-12-31）,7.05%,13.07%,16.22%,31.14%,53.86%,56.32%,金晟哲/王曦,3年又135天,56.32%,3年又135天/4年又183天
前海联合泳涛混合C,007041,0.00亿元（2019-12-31）,2.57%,16.08%,24.76%,24.43%,--,29.78%,黄海滨,32天,7.31%,2年又36天
前海联合泳涛混合A,004634,0.92亿元（2019-12-31）,2.60%,16.20%,24.19%,24.15%,--,37.11%,黄海滨,32天,7.35%,2年又36天
招商丰泽混合A,001427,12.09亿元（2019-12-31）,1.59%,2.74%,3.07%,5.54%,16.96%,27.60%,王刚,2年又223天,11.54%,2年又362天
前海开源沪港深大消费混合C,002663,0.30亿元（2019-12-31）,3.09%,10.56%,12.72%,16.24%,26.07%,26.70%,赵雪芹,23天,1.44%,4年又42天
前海开源量化优选C,002496,0.58亿元（2019-12-31）,7.59%,9.74%,10.60%,10.51%,--,26.20%,黄玥,2年又248天,26.20%,3年又15天
中海积极收益混合,000597,1.57亿元（2019-12-31）,2.32%,4.22%,5.38%,15.08%,32.23%,54.31%,刘俊,5年又287天,54.31%,10年又7天
前海开源量化优选A,002495,0.01亿元（2019-12-31）,7.53%,9.74%,11.64%,11.55%,--,28.50%,黄玥,2年又248天,28.50%,3年又15天
创金合信鑫收益混合C,003750,0.00亿元（2019-12-31）,1.21%,2.11%,3.11%,5.10%,25.42%,25.80%,谢创/郑振源,1年又43天,5.45%,1年又178天/4年又298天
嘉实安益混合,003187,3.37亿元（2019-12-31）,1.09%,2.65%,3.09%,5.35%,19.50%,20.10%,曲扬,3年又195天,20.10%,8年又112天
信诚至利混合A,003234,0.00亿元（2019-12-31）,-0.44%,0.30%,1.06%,10.19%,16.96%,16.43%,王颖,135天,0.48%,3年又20天
招商丰美混合A,002819,3.38亿元（2019-12-31）,1.78%,4.76%,5.63%,8.23%,25.31%,25.68%,王刚,1年又216天,14.40%,2年又362天
招商丰美混合C,002820,0.00亿元（2019-12-31）,1.78%,4.68%,5.55%,8.05%,24.63%,25.01%,王刚,1年又216天,14.10%,2年又362天
前海联合泳隆混合C,007040,0.01亿元（2019-12-31）,1.05%,-1.72%,0.47%,10.14%,--,10.21%,林材/王静,18天,-0.47%,6年又65天/2年又353天
前海联合泳隆混合A,004128,1.71亿元（2019-12-31）,1.08%,-1.62%,0.66%,9.86%,--,38.04%,林材/王静,18天,-0.46%,6年又65天/2年又353天
工银银和利混合,001722,1.16亿元（2019-12-31）,0.52%,1.30%,1.66%,3.10%,15.00%,16.50%,张洋/何秀红,138天,1.57%,4年又204天/9年又28天
工银新得利混合,002005,1.14亿元（2019-12-31）,0.18%,0.63%,0.27%,1.72%,--,12.50%,李敏,52天,0.36%,6年又150天
创金合信鑫收益混合A,003749,0.00亿元（2019-12-31）,1.25%,2.17%,3.76%,6.60%,12.76%,13.10%,谢创/郑振源,1年又43天,9.17%,1年又178天/4年又298天
华安新优选灵活配置混合C,002144,0.21亿元（2019-12-31）,1.08%,2.46%,3.21%,4.27%,9.23%,12.74%,陆奔/周益鸣,44天,1.35%,1年又164天/1年又273天
光大鼎鑫混合A,001464,1.38亿元（2019-12-31）,2.59%,5.51%,7.04%,7.56%,14.59%,18.14%,詹佳,170天,6.83%,1年又275天
九泰久稳灵活配置混合A,002453,0.21亿元（2019-12-31）,6.53%,8.97%,1.30%,13.15%,8.11%,9.30%,刘勇,1年又85天,12.45%,1年又128天
广发安悦混合,002120,7.83亿元（2019-12-31）,1.35%,2.35%,3.56%,8.30%,22.72%,22.96%,谢军,25天,1.17%,13年又180天
广发安享混合A,002116,3.36亿元（2019-12-31）,2.05%,3.21%,4.84%,10.07%,24.42%,28.89%,谢军,4年又15天,28.89%,13年又180天
工银新生利混合,002000,2.14亿元（2019-12-31）,0.27%,0.73%,0.91%,2.60%,8.87%,10.50%,李昱/李敏/魏欣,2年又13天,3.66%,2年又44天/6年又150天/8年又324天
工银新增益混合,001721,2.20亿元（2019-12-31）,0.09%,0.55%,0.83%,2.35%,7.49%,9.10%,李敏,52天,0.28%,6年又150天
光大鼎鑫混合C,001823,3.43亿元（2019-12-31）,2.55%,5.45%,6.90%,7.33%,13.91%,14.82%,詹佳,170天,6.69%,1年又275天
九泰久稳灵活配置混合C,002454,0.14亿元（2019-12-31）,6.54%,8.84%,0.86%,12.30%,5.37%,5.90%,刘勇,1年又85天,11.24%,1年又128天
招商康泰灵活配置混合,002103,2.78亿元（2019-12-31）,1.12%,2.56%,4.54%,7.46%,17.96%,17.14%,王垠,1年又113天,13.07%,1年又175天
广发安享混合C,002117,0.36亿元（2019-12-31）,1.97%,3.13%,4.66%,9.81%,23.17%,35.86%,谢军,4年又15天,35.86%,13年又180天
东方惠新灵活配置混合C,002163,19.59亿元（2019-12-31）,0.19%,0.94%,1.10%,2.43%,98.63%,105.09%,周薇,1年又91天,3.82%,5年又193天
东方惠新灵活配置混合A,001198,0.01亿元（2019-12-31）,0.19%,0.95%,1.13%,2.54%,2.63%,10.35%,周薇,1年又91天,3.99%,5年又193天
银河鸿利混合C,519641,0.02亿元（2019-12-31）,2.48%,3.98%,5.13%,9.70%,15.71%,19.64%,余科苗/蒋磊,1年又77天,11.50%,2年又83天/3年又194天
银河君信混合I,519618,0.00亿元（2019-06-30）,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,石磊/刘铭,246天,0.00%,320天/3年又89天
万家民丰回报一年持有混合,008979,10.50亿元（2020-03-05）,--,--,--,--,--,0.00%,苏谋东,2天,0.00%,6年又284天
广发招泰混合C,008421,2.71亿元（2020-03-05）,--,--,--,--,--,0.00%,王予柯,2天,0.00%,4年又286天
惠升惠民混合C,008532,3.01亿元（2020-03-05）,--,--,--,--,--,0.00%,孙庆/张一甫,2天,0.00%,130天/2年又290天
大成恒享混合C,008870,1.17亿元（2020-03-05）,--,--,--,--,--,0.00%,孙丹/王磊,2天,0.00%,2年又304天/6年又275天
大成正向回报灵活配置混合,001365,1.41亿元（2019-12-31）,3.01%,21.55%,25.20%,39.19%,41.65%,-4.10%,杨挺,4年又244天,-4.10%,5年又256天
惠升惠民混合A,008531,5.62亿元（2020-03-05）,--,--,--,--,--,0.00%,孙庆/张一甫,2天,0.00%,130天/2年又290天
大成恒享混合A,008869,4.44亿元（2020-03-05）,--,--,--,--,--,0.00%,孙丹/王磊,2天,0.00%,2年又304天/6年又275天
南方宝丰混合C,008514,3.54亿元（2020-03-05）,--,--,--,--,--,0.00%,林乐峰/孙鲁闽,2天,0.00%,3年又343天/9年又86天
南方宝丰混合A,008513,30.58亿元（2020-03-05）,--,--,--,--,--,0.00%,林乐峰/孙鲁闽,2天,0.00%,3年又343天/9年又86天
东方民丰回报赢安混合C,004006,0.04亿元（2019-12-31）,0.11%,-0.19%,-0.08%,-0.28%,--,0.49%,周薇/王然,1年又2天,-0.28%,5年又193天/4年又313天
东方民丰回报赢安混合A,004005,0.02亿元（2019-12-31）,0.14%,-0.11%,0.07%,0.02%,--,1.26%,周薇/王然,1年又2天,0.02%,5年又193天/4年又313天
金鹰技术领先灵活配置混合A,210007,3.38亿元（2019-12-31）,0.52%,3.36%,2.94%,-12.00%,-35.29%,11.92%,吴德瑄,2年又43天,-25.68%,3年又71天
长信睿进混合A,519957,0.04亿元（2019-12-31）,0.55%,0.92%,1.56%,12.80%,-1.31%,-4.57%,叶松,331天,8.57%,8年又346天
金鹰技术领先灵活配置混合C,002196,0.11亿元（2019-12-31）,0.51%,3.41%,2.87%,-11.96%,-33.84%,-21.20%,吴德瑄,2年又43天,-25.10%,3年又71天
招商丰拓灵活混合A,004932,1.87亿元（2019-12-31）,2.18%,8.56%,10.49%,14.45%,--,28.03%,侯杰,1年又129天,31.60%,1年又129天
大成2020生命周期混合,090006,18.71亿元（2019-12-31）,1.46%,4.52%,5.24%,9.16%,-0.26%,146.87%,陈会荣/孙丹/王磊,1年又116天,14.56%,3年又214天/2年又304天/6年又275天
国泰融信(LOF),501027,2.22亿元（2019-12-31）,0.22%,2.48%,4.32%,4.37%,10.78%,10.78%,樊利安,3年又6天,10.78%,5年又139天
华安安禧混合A,002398,3.96亿元（2019-12-31）,1.35%,2.16%,2.89%,5.05%,15.16%,16.08%,陆秋渊/朱才敏,190天,3.38%,2年又251天/5年又109天
华泰柏瑞量化对冲,002804,1.33亿元（2019-12-31）,1.19%,3.17%,4.08%,12.36%,14.34%,18.22%,曾鸿/田汉卿,2年又190天,12.15%,2年又190天/6年又219天
华安安禧混合C,002399,0.09亿元（2019-12-31）,1.31%,2.00%,2.60%,4.49%,13.26%,13.72%,陆秋渊/朱才敏,190天,3.07%,2年又251天/5年又109天
招商丰拓灵活混合C,004933,0.01亿元（2019-12-31）,2.12%,8.40%,10.15%,13.76%,--,26.10%,侯杰,1年又129天,30.54%,1年又129天
景顺长城量化对冲策略三个月定开,008851,28.04亿元（2020-02-27）,--,--,--,--,--,-0.03%,黎海威,9天,-0.03%,6年又131天
长信睿进混合C,519956,6.32亿元（2019-12-31）,0.48%,0.72%,1.15%,11.79%,-5.19%,-10.03%,叶松,331天,7.67%,8年又346天
东海核心价值,006538,0.03亿元（2019-12-31）,-1.05%,21.20%,21.33%,22.51%,--,35.42%,胡德军,1年又105天,35.42%,4年又133天
平安鑫享混合E,007925,0.00亿元（2019-12-31）,3.31%,4.12%,--,--,--,5.42%,吕振山/WANG AO(汪澳),110天,4.22%,148天/4年又125天
平安鑫享混合A,001609,0.36亿元（2019-12-31）,3.28%,4.23%,5.44%,7.82%,15.14%,23.89%,吕振山/WANG AO(汪澳),110天,4.32%,148天/4年又125天
财通资管鑫锐混合A,004900,0.30亿元（2019-12-31）,7.02%,12.11%,13.43%,29.13%,--,28.42%,顾宇笛/宫志芳,108天,12.73%,2年又191天/2年又202天
平安鑫享混合C,001610,2.86亿元（2019-12-31）,3.24%,4.00%,5.11%,7.21%,14.45%,23.61%,吕振山/WANG AO(汪澳),110天,4.07%,148天/4年又125天
财通资管鑫锐混合C,004901,0.07亿元（2019-12-31）,7.00%,12.06%,13.31%,28.88%,--,27.60%,顾宇笛/宫志芳,108天,12.66%,2年又191天/2年又202天
广发睿享稳健增利混合,007251,27.15亿元（2019-12-31）,1.23%,2.90%,3.52%,--,--,3.48%,谢军/傅友兴,199天,3.48%,13年又180天/7年又32天
招商瑞阳混合A,008456,3.03亿元（2020-01-19）,1.16%,--,--,--,--,1.14%,侯杰,48天,1.14%,1年又129天
招商瑞阳混合C,008457,13.57亿元（2020-01-19）,1.08%,--,--,--,--,1.06%,侯杰,48天,1.06%,1年又129天
建信优势动力混合(LOF),165313,3.95亿元（2019-12-31）,5.89%,18.79%,25.15%,44.21%,39.54%,94.10%,姜锋,4年又162天,53.44%,8年又241天
前海联合润丰混合A,004809,0.59亿元（2019-12-31）,0.24%,0.42%,0.71%,1.52%,--,2.60%,何杰,11天,0.14%,1年又330天
中加心享混合A,002027,15.10亿元（2019-12-31）,2.24%,4.29%,5.67%,9.35%,18.47%,23.60%,王梁/闫沛贤,136天,5.30%,1年又206天/6年又139天
前海联合润丰混合C,005935,0.00亿元（2019-12-31）,0.18%,0.24%,0.37%,0.88%,--,1.75%,何杰,11天,0.12%,1年又330天
南方甑智混合,002850,1.07亿元（2019-12-31）,2.58%,4.14%,5.50%,13.08%,8.30%,5.16%,孙鲁闽/林乐峰/刘文良,1年又266天,15.18%,9年又86天/3年又343天/4年又201天
建信瑞丰添利混合C,003320,0.03亿元（2019-12-31）,0.68%,3.20%,2.71%,-0.12%,7.77%,9.20%,彭紫云/牛兴华,64天,1.36%,235天/5年又97天
建信瑞丰添利混合A,003319,0.09亿元（2019-12-31）,0.70%,3.26%,2.81%,0.05%,8.50%,10.06%,彭紫云/牛兴华,64天,1.40%,235天/5年又97天
前海开源盛鑫混合A,005541,0.08亿元（2019-12-31）,11.07%,10.47%,4.59%,16.55%,--,80.29%,魏淳/谭荐丰,297天,29.31%,1年又58天/1年又73天
华安新泰利灵活配置混合C,003800,0.54亿元（2019-12-31）,1.55%,3.75%,4.65%,-3.46%,7.74%,8.86%,舒灏/朱才敏,44天,2.03%,1年又249天/5年又109天
中加心享混合C,002533,0.01亿元（2019-12-31）,2.26%,4.28%,5.65%,9.41%,18.90%,41.49%,王梁/闫沛贤,136天,5.28%,1年又206天/6年又139天
富国嘉利稳健配置定期开放混合,004460,0.76亿元（2019-12-31）,1.01%,1.37%,1.57%,5.13%,--,7.93%,俞晓斌,354天,4.23%,3年又68天
南方荣安A,003610,1.70亿元（2019-12-31）,-0.72%,-0.64%,1.08%,4.75%,14.47%,15.92%,王啸,2年又34天,8.54%,3年又89天
华安新泰利灵活配置混合A,003799,2.92亿元（2019-12-31）,1.55%,3.86%,4.79%,-3.41%,9.38%,10.51%,舒灏/朱才敏,44天,2.05%,1年又249天/5年又109天
前海开源事件驱动混合A,000423,0.90亿元（2019-12-31）,11.32%,17.44%,13.63%,10.59%,67.63%,85.90%,王霞,5年又53天,82.97%,5年又265天
前海开源盛鑫混合C,005542,0.50亿元（2019-12-31）,11.05%,10.43%,4.54%,16.42%,--,80.12%,魏淳/谭荐丰,297天,29.18%,1年又58天/1年又73天
建信灵活配置混合,000270,1.08亿元（2019-12-31）,0.72%,1.98%,1.86%,1.29%,7.03%,64.46%,彭紫云/牛兴华,64天,1.27%,235天/5年又97天
长城中国智造灵活配置混合,001880,0.23亿元（2019-12-31）,5.19%,23.00%,27.12%,42.09%,--,44.19%,雷俊,47天,6.41%,4年又55天
嘉实增长混合,070002,24.59亿元（2019-12-31）,6.85%,15.34%,20.85%,49.63%,57.67%,1894.90%,归凯,1年又94天,63.25%,3年又363天
前海开源高端装备制造混合,001060,2.57亿元（2019-12-31）,7.86%,13.53%,21.73%,35.74%,66.04%,77.00%,谢屹,1年又305天,38.39%,4年又243天
浦银安盛价值成长混合A,519110,15.87亿元（2019-12-31）,9.73%,18.55%,10.84%,21.17%,8.94%,81.66%,蒋建伟,9年又231天,124.83%,9年又231天
中欧达安一年定开混合,004283,0.71亿元（2019-12-31）,1.50%,2.89%,3.44%,4.75%,18.11%,18.11%,洪慧梅/蒋雯文,68天,2.33%,4年又31天/2年又37天
南方优选价值混合C,006539,0.04亿元（2019-12-31）,5.11%,19.66%,26.25%,47.62%,--,74.61%,罗安安,1年又42天,74.99%,4年又242天
南方优选价值混合A,202011,14.77亿元（2019-12-31）,5.12%,19.88%,26.73%,48.84%,62.17%,483.49%,罗安安,1年又42天,76.56%,4年又242天
南方荣安C,003611,0.04亿元（2019-12-31）,-0.75%,-0.75%,0.88%,4.33%,13.08%,14.39%,王啸,2年又34天,7.63%,3年又89天
信达澳银健康中国混合,003291,0.60亿元（2019-12-31）,6.78%,17.25%,25.13%,47.68%,--,43.40%,曾国富,16天,4.29%,10年又231天
博时鑫泽灵活配置混合C,003435,0.00亿元（2019-12-31）,6.99%,13.02%,16.09%,30.91%,55.91%,55.91%,金晟哲/王曦,3年又135天,56.70%,3年又135天/4年又183天
广发鑫裕混合,002134,3.64亿元（2019-12-31）,1.98%,3.19%,4.82%,13.83%,25.32%,39.10%,谢军/张芊,25天,1.61%,13年又180天/7年又85天
泰康颐年混合C,005524,1.07亿元（2019-12-31）,1.25%,2.63%,2.99%,6.03%,--,11.17%,蒋利娟/桂跃强,62天,1.92%,4年又263天/8年又133天
易方达鑫转添利混合C,005956,0.06亿元（2019-12-31）,6.75%,23.18%,26.36%,34.77%,--,49.85%,张清华,1年又211天,49.85%,6年又76天
招商丰泽混合C,001446,0.00亿元（2019-12-31）,1.45%,2.53%,2.69%,4.92%,15.20%,25.80%,王刚,2年又223天,10.06%,2年又362天
东方新能源汽车混合,400015,0.88亿元（2019-12-31）,-0.76%,27.46%,37.47%,25.10%,1.83%,103.55%,李瑞,2年又43天,10.30%,2年又83天
易方达鑫转添利混合A,005955,1.81亿元（2019-12-31）,6.79%,23.35%,26.82%,35.92%,--,52.03%,张清华,1年又211天,52.03%,6年又76天
华安添颐混合,001485,11.29亿元（2019-12-31）,1.75%,3.21%,3.91%,5.99%,17.63%,22.10%,孙丽娜,88天,3.13%,5年又191天
大成景尚灵活配置混合C,003693,0.00亿元（2019-12-31）,1.61%,3.88%,5.07%,10.50%,21.39%,23.08%,王立/孙丹/王磊,1年又116天,13.14%,13年又58天/2年又304天/6年又275天
银河君润混合A,519627,6.56亿元（2019-12-31）,1.91%,3.42%,4.92%,9.02%,22.64%,23.64%,余科苗/刘铭,1年又77天,11.36%,2年又83天/3年又89天
银河君润混合C,519628,0.01亿元（2019-12-31）,1.91%,3.41%,4.89%,9.18%,23.93%,25.08%,余科苗/刘铭,1年又77天,11.51%,2年又83天/3年又89天
广发鑫和灵活配置混合A,004750,1.47亿元（2019-12-31）,2.29%,2.58%,4.12%,7.37%,--,14.86%,洪志/谢军,205天,5.06%,1年又57天/13年又180天
广发鑫和灵活配置混合C,004751,0.64亿元（2019-12-31）,2.27%,2.47%,3.75%,6.30%,--,13.09%,洪志/谢军,205天,4.67%,1年又57天/13年又180天
泰康颐年混合A,005523,5.79亿元（2019-12-31）,1.27%,2.70%,3.18%,6.46%,--,12.00%,蒋利娟/桂跃强,62天,1.96%,4年又263天/8年又133天
汇添富保鑫混合,003189,2.00亿元（2019-12-31）,1.83%,3.21%,3.56%,8.42%,24.04%,22.30%,吴江宏/曾刚,3年又160天,22.30%,4年又235天/11年又107天
汇添富创新医药混合,006113,57.86亿元（2019-12-31）,8.14%,20.42%,29.22%,70.83%,--,91.95%,刘江/郑磊,1年又212天,91.95%,4年又264天/4年又174天
大成景尚灵活配置混合A,003692,8.56亿元（2019-12-31）,1.61%,3.90%,5.12%,10.63%,21.82%,23.57%,王立/孙丹/王磊,1年又116天,13.29%,13年又58天/2年又304天/6年又275天
易方达瑞财混合I,001802,12.56亿元（2019-12-31）,2.15%,3.84%,5.12%,8.48%,25.24%,29.75%,纪玲云,120天,4.11%,6年又176天
易方达瑞财混合E,001803,0.01亿元（2019-12-31）,2.16%,3.87%,4.98%,8.36%,24.47%,28.70%,纪玲云,120天,4.06%,6年又176天
景顺长城改革机遇灵活配置A,001535,0.28亿元（2019-12-31）,7.16%,10.99%,16.80%,28.90%,12.57%,18.20%,刘晓明,2年又92天,7.07%,5年又123天
景顺长城改革机遇灵活配置C,007945,1.00亿元（2019-12-31）,7.08%,10.80%,--,--,--,15.23%,刘晓明,172天,15.23%,5年又123天
国寿安保稳荣混合A,004279,2.70亿元（2019-12-31）,3.29%,6.25%,6.06%,9.49%,20.54%,20.46%,吴坚/吴闻,1年又58天,10.68%,5年又277天/4年又133天
国寿安保稳荣混合C,004280,0.50亿元（2019-12-31）,3.28%,6.22%,6.00%,9.37%,20.17%,20.09%,吴坚/吴闻,1年又58天,10.54%,5年又277天/4年又133天
民生加银鑫福混合A,002518,0.22亿元（2019-12-31）,0.53%,1.61%,2.52%,4.12%,12.46%,13.70%,邱世磊,3年又198天,13.70%,4年又39天
