基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
汇添富鑫瑞债券C,004090,0.00亿元（2019-12-31）,0.68%,1.76%,2.13%,3.93%,12.31%,12.82%,胡娜/陆文磊,1年又218天,6.89%,4年又146天/12年又4天
汇添富鑫瑞债券A,004089,50.01亿元（2019-12-31）,0.70%,1.84%,2.26%,4.21%,14.18%,14.81%,胡娜/陆文磊,1年又218天,7.56%,4年又146天/12年又4天
海富通可转债优选,519059,0.70亿元（2019-12-31）,0.74%,2.09%,-0.57%,-3.76%,-5.14%,18.60%,何谦,2年又251天,-2.98%,3年又306天
中欧滚利一年滚动持有债券C,007623,0.27亿元（2019-11-27）,1.35%,3.22%,--,--,--,3.23%,黄华,101天,3.23%,2年又349天
融通增悦债券,006206,30.20亿元（2019-12-31）,0.82%,2.30%,2.80%,4.59%,--,7.51%,朱浩然,1年又175天,7.51%,2年又181天
招商招华纯债A,003448,15.03亿元（2019-12-31）,0.94%,2.12%,2.72%,4.72%,15.47%,16.01%,范刚强/万亿,98天,2.15%,98天/288天
鑫元合丰纯债A,000911,15.92亿元（2019-12-31）,0.84%,2.20%,2.67%,5.03%,12.72%,34.75%,王海燕,190天,2.95%,1年又140天
中欧滚利一年滚动持有债券A,007622,2.02亿元（2019-11-27）,1.38%,3.32%,--,--,--,3.35%,黄华,101天,3.35%,2年又349天
博时富益纯债债券,003607,20.48亿元（2019-12-31）,0.87%,2.58%,3.32%,5.55%,15.67%,16.28%,陈凯杨,1年又303天,11.85%,7年又93天
永赢通益债券A,006558,45.03亿元（2019-12-31）,0.90%,2.49%,2.97%,5.15%,--,6.55%,江凌,79天,2.33%,101天
国投瑞银顺业纯债债券,007757,2.17亿元（2019-12-26）,0.68%,--,--,--,--,1.18%,李鸥,72天,1.18%,120天
万家鑫悦纯债A,006172,20.41亿元（2019-12-31）,0.75%,2.53%,3.25%,5.18%,--,7.82%,周潜玮,168天,3.28%,2年又7天
融通通润债券,003650,8.28亿元（2019-12-31）,0.82%,2.28%,2.69%,4.77%,--,15.74%,刘明,1年又72天,5.95%,1年又108天
东兴兴利债券,003545,2.10亿元（2019-12-31）,0.62%,1.74%,2.76%,4.25%,--,7.92%,方晓,12天,0.30%,12天
永赢惠益债券C,006044,0.00亿元（2019-12-31）,0.81%,2.22%,2.62%,4.63%,--,9.19%,江凌,87天,2.17%,101天
鹏华双债加利债券,000143,0.68亿元（2019-12-31）,3.21%,7.09%,7.58%,10.40%,21.52%,64.54%,王石千,1年又345天,19.87%,1年又345天
招商招华纯债C,003449,0.01亿元（2019-12-31）,0.92%,2.07%,4.99%,4.99%,4.99%,4.99%,范刚强/万亿,98天,2.09%,98天/288天
华夏鼎康债券A,006665,23.60亿元（2019-12-31）,0.68%,2.02%,2.68%,4.17%,--,4.36%,柳万军/刘明宇,208天,2.85%,6年又68天/2年又87天
华泰保兴尊利债券A,005908,1.92亿元（2019-12-31）,1.15%,4.40%,6.24%,7.74%,--,13.28%,张挺/章劲,1年又256天,13.28%,3年又13天/3年又52天
华夏鼎康债券C,006666,0.01亿元（2019-12-31）,0.67%,2.00%,2.63%,4.17%,--,4.35%,柳万军/刘明宇,208天,2.79%,6年又68天/2年又87天
华泰保兴尊利债券C,005909,0.26亿元（2019-12-31）,1.11%,4.30%,6.03%,7.31%,--,12.51%,张挺/章劲,1年又256天,12.51%,3年又13天/3年又52天
金鹰添裕纯债债券,003733,8.08亿元（2019-12-31）,0.77%,2.03%,2.63%,4.78%,15.47%,15.59%,黄倩倩/林龙军,346天,4.27%,2年又275天/1年又295天
永赢悦利债券,006944,1.01亿元（2019-12-31）,0.80%,1.98%,2.60%,--,--,3.49%,牟琼屿,256天,3.25%,1年又351天
永赢聚益债券C,006276,0.00亿元（2019-12-31）,0.98%,2.22%,2.51%,4.40%,--,7.41%,章成/吴玮,79天,2.06%,201天/143天
永赢众利债券,007279,25.21亿元（2019-12-31）,0.85%,2.24%,2.42%,--,--,2.79%,江凌/牟琼屿,101天,2.33%,101天/1年又351天
惠升和风纯债A,007877,31.79亿元（2019-12-31）,0.79%,2.28%,--,--,--,2.57%,卓勇/孙庆,120天,2.50%,120天/130天
西部利得合享C,675043,0.56亿元（2019-12-31）,1.04%,2.51%,3.33%,5.49%,30.59%,31.49%,严志勇/刘心峰,1年又326天,11.23%,2年又211天/3年又19天
西部利得合享A,675041,34.22亿元（2019-12-31）,1.04%,2.52%,3.36%,5.52%,16.65%,17.45%,严志勇/刘心峰,1年又326天,11.32%,2年又211天/3年又19天
光大增利收益债券A,360008,0.56亿元（2019-12-31）,3.74%,6.86%,6.95%,9.48%,17.44%,65.95%,黄波,123天,7.32%,150天
信诚稳泰C,004109,12.31亿元（2019-12-31）,0.66%,1.92%,1.99%,11.42%,13.34%,13.55%,宋海娟,3年又20天,13.55%,6年又132天
博时稳定价值债券B,050006,3.05亿元（2019-12-31）,1.19%,2.87%,3.14%,6.55%,11.80%,121.92%,邓欣雨,12天,0.56%,6年又165天
方正富邦睿利纯债C,003796,0.00亿元（2019-12-31）,0.89%,2.68%,2.83%,4.28%,15.81%,17.01%,王靖/程同朦,206天,2.98%,3年又299天/359天
嘉实致盈债券,006450,56.77亿元（2019-12-31）,0.76%,2.18%,2.72%,4.58%,--,6.24%,刘宁,1年又126天,6.24%,7年又1天
永赢盛益债券C,006288,0.00亿元（2019-12-31）,0.97%,2.37%,2.68%,4.26%,--,6.70%,章成,162天,2.89%,201天
华夏鼎茂债券C,004043,25.69亿元（2019-12-31）,0.95%,2.49%,3.15%,6.14%,--,18.69%,刘明宇,1年又344天,14.79%,2年又87天
中海惠裕纯债发起式,163907,6.37亿元（2019-12-31）,0.62%,1.38%,1.74%,3.41%,9.09%,46.25%,邵强,362天,3.30%,1年又17天
中融恒信纯债C,003927,0.04亿元（2019-12-31）,1.10%,2.62%,3.14%,4.31%,--,14.62%,王玥,304天,4.01%,5年又251天
惠升和风纯债C,007878,0.20亿元（2019-12-31）,0.77%,3.16%,--,--,--,3.43%,卓勇/孙庆,120天,3.36%,120天/130天
富荣富金专项金融债纯债,006613,1.03亿元（2019-12-31）,0.71%,2.54%,3.12%,4.62%,--,4.65%,王丹/吕晓蓉,208天,3.29%,208天/2年又244天
方正富邦睿利纯债A,003795,7.03亿元（2019-12-31）,0.91%,2.73%,2.94%,4.46%,16.06%,17.26%,王靖/程同朦,206天,3.08%,3年又299天/359天
国投瑞银顺祺纯债,007260,2.04亿元（2019-12-31）,0.99%,2.50%,3.09%,--,--,3.67%,李鸥/宋璐,112天,2.85%,120天/3年又225天
永赢惠益债券A,006043,56.05亿元（2019-12-31）,0.82%,2.26%,2.73%,4.84%,--,9.15%,江凌,87天,2.21%,101天
南方纯元C,001989,0.03亿元（2019-12-31）,0.65%,1.95%,2.27%,3.97%,--,13.29%,金凌志,1年又224天,7.41%,2年又223天
易方达双债增强债券C,110036,1.75亿元（2019-12-31）,4.97%,14.75%,17.74%,24.31%,33.17%,85.83%,纪玲云/王晓晨,106天,15.89%,6年又176天/8年又207天
方正富邦惠利纯债A,003787,5.24亿元（2019-12-31）,0.83%,2.54%,2.78%,4.42%,11.13%,12.21%,王靖/程同朦,206天,2.95%,3年又299天/359天
景顺长城景泰丰利纯债C,003408,0.46亿元（2019-12-31）,0.75%,1.80%,2.32%,4.04%,25.84%,26.32%,袁媛/毛从容/成念良,294天,3.80%,5年又339天/14年又283天/4年又88天
方正富邦惠利纯债C,003788,0.02亿元（2019-12-31）,0.81%,2.49%,2.68%,4.21%,36.53%,37.78%,王靖/程同朦,206天,2.84%,3年又299天/359天
景顺长城景泰丰利纯债A,003407,92.43亿元（2019-12-31）,0.79%,1.88%,2.50%,4.42%,27.30%,27.86%,袁媛/毛从容/成念良,294天,4.10%,5年又339天/14年又283天/4年又88天
中融恒信纯债A,003926,19.06亿元（2019-12-31）,1.11%,2.69%,3.29%,4.59%,--,15.35%,王玥,304天,4.24%,5年又251天
工银纯债债券B,000403,1.56亿元（2019-12-31）,0.88%,2.27%,2.83%,5.25%,10.72%,34.64%,谷衡/张略钊,2年又72天,14.24%,7年又116天/2年又142天
华润元大润泽债券C,004894,0.41亿元（2019-12-31）,0.88%,1.43%,1.72%,3.43%,--,6.93%,梁昕/王致远/李仆,360天,3.37%,360天/1年又7天/6年又183天
博时稳定价值债券A,050106,0.89亿元（2019-12-31）,1.16%,2.93%,3.25%,6.87%,12.78%,121.86%,邓欣雨,12天,0.55%,6年又165天
南方纯元A,001988,35.95亿元（2019-12-31）,0.68%,2.05%,2.48%,4.39%,--,15.17%,金凌志,1年又224天,8.11%,2年又223天
中银智享债券,004767,21.59亿元（2019-12-31）,1.03%,2.82%,2.94%,5.59%,--,14.48%,王妍,2年又35天,14.48%,7年又166天
博时富发纯债,003207,3.19亿元（2019-12-31）,1.02%,2.63%,3.32%,5.42%,17.91%,18.38%,陈凯杨,1年又4天,5.40%,7年又93天
华夏鼎茂债券A,004042,38.17亿元（2019-12-31）,0.96%,2.52%,3.20%,6.24%,--,18.98%,刘明宇,1年又344天,15.00%,2年又87天
融通增享纯债债券,007546,2.10亿元（2019-11-08）,0.72%,1.59%,--,--,--,1.76%,许富强,120天,1.76%,1年又294天
国联安增利债券B,253021,0.22亿元（2019-12-31）,0.94%,2.38%,2.70%,4.70%,0.47%,59.60%,朱靖宇/欧阳健,46天,1.17%,164天/1年又259天
大成景旭纯债债券A,000152,0.11亿元（2019-12-31）,0.76%,2.15%,2.79%,4.65%,13.59%,46.07%,方孝成/陈会荣,2年又120天,11.61%,2年又120天/3年又214天
博时富祥纯债债券,003258,0.54亿元（2019-12-31）,1.02%,2.49%,3.54%,6.64%,14.51%,13.72%,陈黎,82天,2.35%,1年又333天
平安惠涌纯债,007954,2.00亿元（2019-12-16）,0.72%,--,--,--,--,1.62%,余斌,82天,1.62%,2年又143天
永赢盈益债券A,006186,46.67亿元（2019-12-31）,0.62%,1.90%,2.29%,4.14%,--,6.20%,江凌,87天,1.85%,101天
永赢盈益债券C,006187,0.00亿元（2019-12-31）,0.62%,1.86%,2.19%,3.91%,--,5.85%,江凌,87天,1.80%,101天
万家鑫享纯债A,003747,10.65亿元（2019-12-31）,0.82%,2.30%,3.01%,5.11%,13.28%,13.46%,周潜玮,1年又195天,8.30%,2年又7天
永赢泰利债券A,007199,0.26亿元（2019-12-31）,0.46%,0.91%,1.32%,--,--,1.57%,江凌/牟琼屿,29天,0.43%,101天/1年又351天
浙商丰顺纯债债券,007179,2.07亿元（2019-12-19）,0.74%,--,--,--,--,1.27%,刘爱民/周锦程,79天,1.27%,2年又52天/3年又19天
金鹰鑫日享债券A,006974,2.00亿元（2019-12-31）,1.54%,3.57%,4.54%,--,--,6.36%,林暐/龙悦芳,255天,5.43%,255天/2年又181天
中加瑞利纯债债券A,006453,1.12亿元（2019-12-31）,0.60%,1.62%,2.33%,3.82%,--,4.52%,于跃,3天,0.14%,17天
兴银合盈债券A,001783,50.34亿元（2019-12-31）,0.91%,2.39%,2.81%,3.51%,--,3.54%,陶国峰,1天,0.00%,95天
中加颐信纯债债券A,006068,9.09亿元（2019-12-31）,0.72%,1.82%,2.47%,4.29%,--,8.73%,于跃,3天,0.15%,17天
中加颐信纯债债券C,006069,0.00亿元（2019-12-31）,0.72%,1.82%,2.47%,4.31%,--,8.81%,于跃,3天,0.15%,17天
平安惠鸿纯债债券,006889,10.08亿元（2019-12-31）,0.66%,1.32%,1.89%,3.01%,--,3.21%,高勇标,1年又36天,3.21%,2年又254天
大成景旭纯债债券C,000153,0.06亿元（2019-12-31）,0.73%,2.05%,2.60%,4.23%,12.31%,42.76%,方孝成/陈会荣,2年又120天,10.64%,2年又120天/3年又214天
平安惠锦债券,005971,12.58亿元（2019-12-31）,0.91%,2.23%,3.03%,4.71%,--,8.65%,韩克/张恒,15天,0.57%,1年又186天/2年又59天
华润元大润泽债券A,004893,0.42亿元（2019-12-31）,0.88%,1.89%,2.21%,3.50%,--,6.59%,梁昕/王致远/李仆,360天,3.44%,360天/1年又7天/6年又183天
南方贺元利率债债券C,007715,0.00亿元（2019-12-31）,0.71%,2.27%,2.66%,--,--,2.72%,金凌志,190天,2.72%,2年又223天
浦银安盛普瑞纯债A,005200,20.29亿元（2019-12-31）,0.75%,2.01%,2.72%,3.89%,--,4.52%,章潇枫,47天,1.31%,2年又297天
华商双债丰利债券A,000463,2.59亿元（2019-12-31）,0.12%,-1.27%,-0.23%,-1.50%,-31.48%,18.43%,张永志,1年又178天,-1.50%,9年又213天
汇添富纯债债券(LOF),164703,21.70亿元（2019-12-31）,0.82%,1.88%,2.80%,4.70%,12.24%,76.69%,胡娜,192天,2.80%,4年又146天
南方贺元利率债债券A,007714,6.09亿元（2019-12-31）,0.73%,2.37%,2.85%,--,--,2.92%,金凌志,190天,2.92%,2年又223天
上投摩根瑞利纯债C,007504,0.00亿元（2019-12-31）,0.89%,2.24%,3.12%,--,--,3.18%,唐瑭,192天,3.18%,4年又294天
华宝政金债债券,007116,10.14亿元（2019-12-31）,0.96%,2.50%,3.13%,--,--,3.13%,高文庆,183天,3.13%,2年又356天
上投摩根瑞利纯债A,007503,1.73亿元（2019-12-31）,0.90%,2.27%,3.18%,--,--,3.24%,唐瑭,192天,3.24%,4年又294天
中加瑞利纯债债券C,006454,0.00亿元（2019-12-31）,0.57%,1.53%,2.15%,3.46%,--,4.11%,于跃,3天,0.14%,17天
招商安本增利债券,217008,2.60亿元（2019-12-31）,1.70%,5.80%,7.85%,12.42%,6.86%,144.77%,滕越,2年又222天,9.21%,2年又362天
南方赢元,006149,18.35亿元（2019-12-31）,0.72%,2.25%,2.88%,4.84%,--,7.68%,何康,1年又172天,7.68%,5年又112天
南方泰元债券C,007511,0.00亿元（2019-12-31）,0.95%,2.64%,3.27%,--,--,3.94%,杜才超,240天,3.94%,3年又89天
大成景旭纯债债券B,006674,33.40亿元（2019-12-31）,0.76%,2.15%,2.80%,4.65%,--,5.98%,方孝成/陈会荣,1年又106天,5.98%,2年又120天/3年又214天
信诚惠盈债券A,003236,2.04亿元（2019-12-31）,0.90%,2.35%,2.70%,4.09%,10.32%,11.04%,宋海娟,3年又187天,11.04%,6年又132天
永赢昌益债券C,006661,0.00亿元（2019-12-31）,0.59%,1.82%,2.21%,3.95%,--,4.24%,江凌/徐翔,79天,1.72%,101天/1年又9天
万家鑫享纯债C,003748,0.00亿元（2019-12-31）,0.82%,2.70%,3.41%,5.52%,12.81%,12.97%,周潜玮,1年又195天,8.72%,2年又7天
兴银稳健债券,001575,7.05亿元（2019-12-31）,0.94%,2.26%,2.69%,4.39%,13.83%,13.03%,陶国峰,53天,1.63%,95天
浦银安盛普瑞纯债C,005201,0.00亿元（2019-12-31）,0.72%,1.91%,2.51%,3.51%,--,4.04%,章潇枫,47天,1.26%,2年又297天
永赢恒益债券,005705,88.12亿元（2019-12-31）,0.93%,2.31%,2.69%,4.21%,--,9.80%,章成,106天,2.43%,201天
景顺长城景泰盈利纯债,007537,10.15亿元（2019-12-31）,1.16%,2.85%,3.66%,--,--,3.94%,袁媛,255天,3.94%,5年又339天
东方臻选纯债债券A,006212,10.17亿元（2019-12-31）,1.16%,3.06%,3.79%,6.94%,--,8.83%,吴萍萍,312天,6.97%,3年又352天
西部利得合赢债券C,675053,4.01亿元（2019-12-31）,0.64%,1.44%,2.05%,-0.63%,8.27%,9.05%,张维文,2年又142天,5.82%,4年又284天
鹏华丰瑞债券,004499,10.32亿元（2019-12-31）,0.82%,2.03%,2.94%,6.19%,--,17.72%,张丽娟,16天,0.45%,31天
博时丰庆纯债债券,004689,10.23亿元（2019-12-31）,0.85%,2.15%,2.74%,4.75%,--,14.75%,黄海峰,1年又4天,4.72%,4年又321天
东方臻选纯债债券C,006213,0.02亿元（2019-12-31）,1.15%,3.04%,3.73%,6.83%,--,42.06%,吴萍萍,312天,6.88%,3年又352天
永赢伟益债券,006635,8.76亿元（2019-12-31）,0.92%,2.30%,2.91%,5.59%,--,6.56%,章成,79天,2.13%,201天
万家鑫悦纯债C,006173,0.00亿元（2019-12-31）,0.71%,2.42%,3.02%,4.72%,--,7.12%,周潜玮,168天,3.08%,2年又7天
永赢泰利债券C,007200,0.00亿元（2019-12-31）,0.44%,0.81%,1.18%,--,--,19.35%,江凌/牟琼屿,29天,0.41%,101天/1年又351天
工银添利债券B,485007,1.83亿元（2019-12-31）,1.92%,5.02%,5.54%,7.60%,12.37%,101.94%,谷衡/杜海涛,2年又8天,14.80%,7年又116天/14年又184天
永赢盛益债券A,006287,15.17亿元（2019-12-31）,0.99%,2.42%,2.79%,4.47%,--,7.01%,章成,162天,2.98%,201天
中欧瑾泰债券C,004729,0.00亿元（2019-12-31）,0.83%,2.32%,3.08%,4.88%,--,9.37%,洪慧梅/蒋雯文/黄华,201天,3.22%,4年又31天/2年又37天/2年又349天
兴银合丰政策性金融债,007433,0.61亿元（2019-12-31）,0.89%,2.31%,2.80%,--,--,3.05%,李文程/范泰奇,59天,1.83%,1年又331天/2年又84天
中加丰润纯债债券C,002882,0.34亿元（2019-12-31）,0.86%,2.03%,2.51%,4.36%,15.62%,16.06%,杨宇俊,3年又264天,16.06%,3年又350天
博时富华纯债债券,003730,10.65亿元（2019-12-31）,0.91%,2.49%,3.15%,5.97%,17.57%,18.43%,陈凯杨,1年又170天,9.68%,7年又93天
中加瑞鑫纯债债券,006827,25.08亿元（2019-12-31）,0.69%,1.97%,2.58%,4.35%,--,4.59%,杨宇俊,1年又50天,4.59%,3年又350天
信诚稳泰A,004108,2.05亿元（2019-12-31）,0.67%,1.95%,2.04%,12.04%,13.32%,13.55%,宋海娟,3年又20天,13.55%,6年又132天
工银添利债券A,485107,4.48亿元（2019-12-31）,1.94%,5.13%,5.77%,7.98%,13.58%,111.37%,谷衡/杜海涛,2年又8天,15.58%,7年又116天/14年又184天
中欧增强回报债券(LOF)A,166008,76.59亿元（2019-12-31）,0.97%,2.27%,2.93%,5.71%,18.44%,74.75%,赵国英,1年又199天,11.06%,1年又199天
交银裕盈纯债债券A,519776,7.86亿元（2019-12-31）,0.82%,1.95%,2.37%,4.18%,14.70%,15.27%,连端清,2年又342天,14.47%,4年又217天
泰达宏利恒利债券C,004002,0.00亿元（2019-12-31）,0.74%,2.07%,2.64%,4.97%,15.39%,15.77%,傅浩,110天,2.28%,3年又2天
泰达宏利恒利债券A,004001,8.36亿元（2019-12-31）,0.79%,2.15%,2.80%,5.34%,16.72%,17.17%,傅浩,110天,2.38%,3年又2天
前海联合永兴纯债C,007036,0.00亿元（2019-12-31）,0.88%,2.53%,3.27%,4.73%,--,4.50%,张雅洁,1年又15天,4.50%,4年又75天
中欧增强回报债券(LOF)E,001889,1.59亿元（2019-12-31）,0.98%,2.27%,2.93%,5.77%,18.68%,25.41%,赵国英,1年又199天,11.21%,1年又199天
工银纯债债券A,000402,45.55亿元（2019-12-31）,0.91%,2.38%,3.04%,5.67%,11.94%,37.80%,谷衡/张略钊,2年又72天,15.22%,7年又116天/2年又142天
英大纯债债券A,650001,43.94亿元（2019-12-31）,0.91%,2.45%,2.32%,4.92%,15.42%,48.03%,张大铮/易祺坤,61天,1.91%,61天/3年又6天
英大纯债债券C,650002,0.35亿元（2019-12-31）,0.89%,2.38%,2.17%,4.59%,14.15%,41.45%,张大铮/易祺坤,61天,1.87%,61天/3年又6天
南方聪元债券A,007706,28.50亿元（2019-12-31）,0.77%,1.77%,2.49%,--,--,2.55%,黄斌斌,187天,2.55%,2年又27天
华富恒稳纯债债券A,000898,14.38亿元（2019-12-31）,0.83%,2.27%,2.95%,4.58%,14.29%,25.49%,姚姣姣,1年又182天,7.26%,3年又63天
信诚惠盈债券C,003237,0.25亿元（2019-12-31）,0.88%,2.32%,2.64%,4.02%,10.00%,10.66%,宋海娟,3年又187天,10.66%,6年又132天
西部利得合赢债券A,675051,0.00亿元（2019-12-31）,0.65%,1.48%,2.08%,0.96%,10.18%,11.05%,张维文,2年又142天,7.59%,4年又284天
蜂巢添汇纯债A,007676,8.02亿元（2019-12-31）,0.94%,2.31%,2.66%,--,--,2.86%,李海涛/廖新昌,199天,2.79%,234天/1年又37天
浦银安盛普益纯债A,006464,50.20亿元（2019-12-31）,0.72%,2.02%,2.64%,4.32%,--,6.03%,章潇枫,1年又120天,6.03%,2年又297天
兴银合盈债券C,001784,0.00亿元（2019-12-31）,0.87%,2.29%,2.67%,3.40%,--,3.42%,陶国峰,1天,0.00%,95天
泰康安欣纯债债券A,006978,4.64亿元（2019-12-31）,0.61%,1.59%,--,--,--,2.13%,任翀,172天,2.13%,3年又350天
万家1-3年政金债纯债A,003520,25.08亿元（2019-12-31）,0.62%,1.94%,2.57%,4.30%,13.27%,13.57%,周潜玮,1年又148天,6.73%,2年又7天
南方聪元债券C,007707,0.00亿元（2019-12-31）,0.75%,1.67%,2.28%,--,--,2.28%,黄斌斌,187天,2.28%,2年又27天
平安惠文纯债,007953,2.00亿元（2019-12-20）,0.60%,--,--,--,--,2.01%,余斌,81天,2.01%,2年又143天
泰康安欣纯债债券C,006979,0.00亿元（2019-12-31）,0.60%,1.54%,--,--,--,2.04%,任翀,172天,2.04%,3年又350天
鹏华丰盈债券,003741,0.59亿元（2019-12-31）,0.80%,2.02%,2.95%,37.08%,49.39%,49.94%,李振宇,1年又238天,41.02%,3年又70天
汇添富丰润中短债,006772,36.39亿元（2019-12-31）,0.75%,1.92%,2.35%,4.19%,--,4.87%,徐光/蒋文玲,1年又74天,4.87%,1年又199天/6年又37天
长安泓润纯债债券A,005345,1.67亿元（2019-12-31）,0.68%,2.30%,3.37%,5.88%,--,10.73%,刘兴旺,166天,3.26%,5年又89天
东吴鼎利债券(LOF),165807,0.41亿元（2019-12-31）,2.07%,7.70%,-0.53%,0.75%,-8.85%,21.41%,陈晨,1年又93天,-2.50%,4年又274天
兴业裕丰债券,003640,10.44亿元（2019-12-31）,0.79%,2.23%,2.84%,4.45%,14.60%,15.26%,冯小波,297天,4.54%,4年又321天
宝盈盈泰纯债债券A,005846,7.88亿元（2019-12-31）,0.55%,1.74%,3.09%,6.14%,--,14.26%,高宇,1年又261天,14.26%,3年又239天
永赢聚益债券A,006275,28.21亿元（2019-12-31）,0.95%,2.21%,2.56%,4.60%,--,7.74%,章成/吴玮,79天,2.04%,201天/143天
中金金元A,006570,60.29亿元（2019-12-31）,0.95%,2.15%,2.58%,3.81%,--,4.63%,董珊珊/石玉,1年又18天,3.17%,1年又18天/3年又235天
中金金元C,006571,0.00亿元（2019-12-31）,0.93%,2.12%,2.51%,3.72%,--,5.50%,董珊珊/石玉,1年又18天,3.49%,1年又18天/3年又235天
中加颐享纯债债券,004910,12.59亿元（2019-12-31）,0.98%,2.39%,3.55%,6.08%,--,15.25%,于跃,4天,0.26%,17天
华润元大润鑫债券C,006471,7.63亿元（2019-12-31）,0.70%,1.76%,68.34%,71.05%,--,75.87%,梁昕/王致远/李仆,360天,70.88%,360天/1年又7天/6年又183天
银河沃丰债券,006070,20.11亿元（2019-12-31）,0.84%,1.88%,2.53%,4.23%,--,7.00%,刘铭,1年又175天,7.00%,3年又89天
华富恒稳纯债债券C,000899,0.01亿元（2019-12-31）,0.80%,2.15%,2.75%,4.15%,12.87%,22.58%,姚姣姣,1年又182天,6.59%,3年又63天
永赢润益债券A,006088,27.70亿元（2019-12-31）,0.89%,2.30%,2.66%,4.15%,--,7.90%,章成,106天,2.41%,201天
中融恒裕纯债A,005931,23.45亿元（2019-12-31）,0.94%,2.40%,3.06%,4.24%,--,5.92%,哈默,80天,2.21%,4年又168天
国泰聚享纯债债券,006762,9.04亿元（2019-12-31）,0.97%,2.35%,3.16%,5.09%,--,5.76%,黄志翔,1年又85天,5.76%,3年又121天
南方旭元债券C,007441,0.00亿元（2019-06-30）,0.52%,3.61%,3.61%,--,--,3.61%,刘文良/杜才超,232天,0.61%,4年又201天/3年又89天
南方旭元债券A,007440,0.10亿元（2019-12-31）,0.56%,1.86%,2.44%,--,--,3.65%,刘文良/杜才超,232天,3.48%,4年又201天/3年又89天
华安鼎益债券A,005709,1.18亿元（2019-12-31）,1.31%,2.86%,3.60%,6.73%,--,8.34%,郑如熙,1年又126天,8.34%,2年又248天
南方泰元债券A,007510,20.52亿元（2019-12-31）,0.98%,2.73%,3.47%,--,--,4.21%,杜才超,240天,4.21%,3年又89天
交银裕盈纯债债券C,519777,0.00亿元（2019-12-31）,0.79%,1.84%,2.16%,3.79%,14.85%,15.31%,连端清,2年又342天,14.62%,4年又217天
浦银安盛盛泰纯债债券C,519329,0.00亿元（2019-12-31）,0.70%,1.88%,2.38%,3.93%,13.19%,14.01%,章潇枫,2年又273天,12.25%,2年又297天
上投摩根丰瑞债券A,005366,22.21亿元（2019-12-31）,0.57%,1.84%,2.58%,4.28%,--,11.83%,聂曙光,191天,2.70%,9年又189天
华润元大润鑫债券A,003418,3.88亿元（2019-12-31）,0.72%,1.80%,2.24%,3.97%,13.54%,13.77%,梁昕/王致远/李仆,360天,3.87%,360天/1年又7天/6年又183天
